startDateTime,endDateTime,bioTempMean,bioTempMinimum,bioTempMaximum,bioTempVariance,bioTempNumPts,bioTempExpUncert,bioTempStdErMean,finalQF
"2024-10-01T00:00:00Z","2024-10-01T00:30:00Z",19.05,18.89,19.15,0.00,1800.00,0.62,0.00,0
"2024-10-01T00:30:00Z","2024-10-01T01:00:00Z",18.83,18.70,18.96,0.00,1800.00,0.62,0.00,0
"2024-10-01T01:00:00Z","2024-10-01T01:30:00Z",18.68,18.59,18.80,0.00,1800.00,0.62,0.00,0
"2024-10-01T01:30:00Z","2024-10-01T02:00:00Z",18.59,18.51,18.67,0.00,1800.00,0.62,0.00,0
"2024-10-01T02:00:00Z","2024-10-01T02:30:00Z",18.50,18.40,18.57,0.00,1800.00,0.62,0.00,0
"2024-10-01T02:30:00Z","2024-10-01T03:00:00Z",18.43,18.38,18.48,0.00,1800.00,0.62,0.00,0
"2024-10-01T03:00:00Z","2024-10-01T03:30:00Z",18.34,18.23,18.44,0.00,1800.00,0.62,0.00,0
"2024-10-01T03:30:00Z","2024-10-01T04:00:00Z",18.24,18.16,18.31,0.00,1800.00,0.62,0.00,0
"2024-10-01T04:00:00Z","2024-10-01T04:30:00Z",18.18,18.12,18.25,0.00,1800.00,0.62,0.00,0
"2024-10-01T04:30:00Z","2024-10-01T05:00:00Z",18.13,18.07,18.20,0.00,1800.00,0.62,0.00,0
"2024-10-01T05:00:00Z","2024-10-01T05:30:00Z",18.12,18.07,18.18,0.00,1800.00,0.62,0.00,0
"2024-10-01T05:30:00Z","2024-10-01T06:00:00Z",18.13,18.06,18.19,0.00,1800.00,0.62,0.00,0
"2024-10-01T06:00:00Z","2024-10-01T06:30:00Z",18.13,18.03,18.19,0.00,1800.00,0.62,0.00,0
"2024-10-01T06:30:00Z","2024-10-01T07:00:00Z",18.16,18.10,18.21,0.00,1800.00,0.62,0.00,0
"2024-10-01T07:00:00Z","2024-10-01T07:30:00Z",18.18,18.13,18.22,0.00,1800.00,0.62,0.00,0
"2024-10-01T07:30:00Z","2024-10-01T08:00:00Z",18.18,18.12,18.23,0.00,1800.00,0.62,0.00,0
"2024-10-01T08:00:00Z","2024-10-01T08:30:00Z",18.16,18.10,18.21,0.00,1800.00,0.62,0.00,0
"2024-10-01T08:30:00Z","2024-10-01T09:00:00Z",18.17,18.11,18.21,0.00,1800.00,0.62,0.00,0
"2024-10-01T09:00:00Z","2024-10-01T09:30:00Z",18.18,18.12,18.23,0.00,1800.00,0.62,0.00,0
"2024-10-01T09:30:00Z","2024-10-01T10:00:00Z",18.19,18.15,18.25,0.00,1800.00,0.62,0.00,0
"2024-10-01T10:00:00Z","2024-10-01T10:30:00Z",18.20,18.15,18.25,0.00,1800.00,0.62,0.00,0
"2024-10-01T10:30:00Z","2024-10-01T11:00:00Z",18.20,18.16,18.24,0.00,1800.00,0.62,0.00,0
"2024-10-01T11:00:00Z","2024-10-01T11:30:00Z",18.22,18.17,18.26,0.00,1800.00,0.62,0.00,0
"2024-10-01T11:30:00Z","2024-10-01T12:00:00Z",18.23,18.17,18.28,0.00,1800.00,0.62,0.00,0
"2024-10-01T12:00:00Z","2024-10-01T12:30:00Z",18.32,18.20,18.42,0.00,1800.00,0.62,0.00,0
"2024-10-01T12:30:00Z","2024-10-01T13:00:00Z",18.52,18.38,18.67,0.01,1800.00,0.62,0.00,0
"2024-10-01T13:00:00Z","2024-10-01T13:30:00Z",18.78,18.64,18.94,0.01,1800.00,0.62,0.00,0
"2024-10-01T13:30:00Z","2024-10-01T14:00:00Z",19.08,18.89,19.27,0.01,1800.00,0.62,0.00,0
"2024-10-01T14:00:00Z","2024-10-01T14:30:00Z",19.43,19.25,19.62,0.01,1800.00,0.62,0.00,0
"2024-10-01T14:30:00Z","2024-10-01T15:00:00Z",20.03,19.56,20.42,0.04,1800.00,0.62,0.00,0
"2024-10-01T15:00:00Z","2024-10-01T15:30:00Z",20.34,20.14,20.60,0.01,1800.00,0.62,0.00,0
"2024-10-01T15:30:00Z","2024-10-01T16:00:00Z",20.63,20.43,20.87,0.01,1800.00,0.62,0.00,0
"2024-10-01T16:00:00Z","2024-10-01T16:30:00Z",20.66,20.44,20.96,0.02,1800.00,0.62,0.00,0
"2024-10-01T16:30:00Z","2024-10-01T17:00:00Z",20.45,20.29,20.66,0.00,1800.00,0.62,0.00,0
"2024-10-01T17:00:00Z","2024-10-01T17:30:00Z",20.74,20.39,20.91,0.01,1800.00,0.62,0.00,0
"2024-10-01T17:30:00Z","2024-10-01T18:00:00Z",20.81,20.55,20.98,0.01,1800.00,0.62,0.00,0
"2024-10-01T18:00:00Z","2024-10-01T18:30:00Z",20.64,20.48,20.78,0.00,1800.00,0.62,0.00,0
"2024-10-01T18:30:00Z","2024-10-01T19:00:00Z",20.90,20.65,21.09,0.02,1800.00,0.62,0.00,0
"2024-10-01T19:00:00Z","2024-10-01T19:30:00Z",22.04,20.97,23.70,0.62,1800.00,0.62,0.02,0
"2024-10-01T19:30:00Z","2024-10-01T20:00:00Z",22.26,21.60,23.21,0.21,1800.00,0.62,0.01,0
"2024-10-01T20:00:00Z","2024-10-01T20:30:00Z",21.47,21.10,22.21,0.06,1800.00,0.62,0.01,0
"2024-10-01T20:30:00Z","2024-10-01T21:00:00Z",21.07,20.92,21.23,0.01,1800.00,0.62,0.00,0
"2024-10-01T21:00:00Z","2024-10-01T21:30:00Z",20.81,20.63,20.96,0.01,1800.00,0.62,0.00,0
"2024-10-01T21:30:00Z","2024-10-01T22:00:00Z",20.47,20.32,20.69,0.01,1800.00,0.62,0.00,0
"2024-10-01T22:00:00Z","2024-10-01T22:30:00Z",20.23,20.10,20.39,0.00,1800.00,0.62,0.00,0
"2024-10-01T22:30:00Z","2024-10-01T23:00:00Z",20.06,19.95,20.83,0.00,1800.00,0.62,0.00,0
"2024-10-01T23:00:00Z","2024-10-01T23:30:00Z",19.87,19.74,19.98,0.00,1800.00,0.62,0.00,0
"2024-10-01T23:30:00Z","2024-10-02T00:00:00Z",19.66,19.56,19.77,0.00,1800.00,0.62,0.00,0
"2024-10-02T00:00:00Z","2024-10-02T00:30:00Z",19.50,19.44,19.61,0.00,1800.00,0.62,0.00,0
"2024-10-02T00:30:00Z","2024-10-02T01:00:00Z",19.41,19.33,19.48,0.00,1800.00,0.62,0.00,0
"2024-10-02T01:00:00Z","2024-10-02T01:30:00Z",19.34,19.30,19.38,0.00,1800.00,0.62,0.00,0
"2024-10-02T01:30:00Z","2024-10-02T02:00:00Z",19.33,19.28,19.38,0.00,1800.00,0.62,0.00,0
"2024-10-02T02:00:00Z","2024-10-02T02:30:00Z",19.27,19.21,19.33,0.00,1800.00,0.62,0.00,0
"2024-10-02T02:30:00Z","2024-10-02T03:00:00Z",19.18,19.08,19.27,0.00,1800.00,0.62,0.00,0
"2024-10-02T03:00:00Z","2024-10-02T03:30:00Z",19.13,19.09,19.18,0.00,1800.00,0.62,0.00,0
"2024-10-02T03:30:00Z","2024-10-02T04:00:00Z",19.09,19.01,19.14,0.00,1800.00,0.62,0.00,0
"2024-10-02T04:00:00Z","2024-10-02T04:30:00Z",18.98,18.89,19.06,0.00,1800.00,0.62,0.00,0
"2024-10-02T04:30:00Z","2024-10-02T05:00:00Z",18.84,18.73,18.92,0.00,1800.00,0.62,0.00,0
"2024-10-02T05:00:00Z","2024-10-02T05:30:00Z",18.74,18.67,18.78,0.00,1800.00,0.62,0.00,0
"2024-10-02T05:30:00Z","2024-10-02T06:00:00Z",18.51,18.24,18.71,0.01,1800.00,0.62,0.00,0
"2024-10-02T06:00:00Z","2024-10-02T06:30:00Z",18.18,17.94,18.34,0.01,1800.00,0.62,0.00,0
"2024-10-02T06:30:00Z","2024-10-02T07:00:00Z",17.91,17.76,18.02,0.00,1800.00,0.62,0.00,0
"2024-10-02T07:00:00Z","2024-10-02T07:30:00Z",17.91,17.70,18.00,0.00,1800.00,0.62,0.00,0
"2024-10-02T07:30:00Z","2024-10-02T08:00:00Z",17.76,17.67,17.84,0.00,1800.00,0.62,0.00,0
"2024-10-02T08:00:00Z","2024-10-02T08:30:00Z",17.72,17.64,17.80,0.00,1800.00,0.62,0.00,0
"2024-10-02T08:30:00Z","2024-10-02T09:00:00Z",17.53,17.36,17.70,0.01,1800.00,0.62,0.00,0
"2024-10-02T09:00:00Z","2024-10-02T09:30:00Z",17.29,17.21,17.40,0.00,1800.00,0.62,0.00,0
"2024-10-02T09:30:00Z","2024-10-02T10:00:00Z",17.39,17.25,17.52,0.00,1800.00,0.62,0.00,0
