startDateTime,endDateTime,bioTempMean,bioTempMinimum,bioTempMaximum,bioTempVariance,bioTempNumPts,bioTempExpUncert,bioTempStdErMean,finalQF
"2024-06-01T00:00:00Z","2024-06-01T00:30:00Z",18.45,18.15,18.79,0.02,1800.00,0.62,0.00,0
"2024-06-01T00:30:00Z","2024-06-01T01:00:00Z",18.02,17.73,18.27,0.01,1800.00,0.62,0.00,0
"2024-06-01T01:00:00Z","2024-06-01T01:30:00Z",17.55,17.30,17.85,0.01,1800.00,0.62,0.00,0
"2024-06-01T01:30:00Z","2024-06-01T02:00:00Z",17.19,16.98,17.43,0.01,1800.00,0.62,0.00,0
"2024-06-01T02:00:00Z","2024-06-01T02:30:00Z",16.86,16.66,17.11,0.01,1800.00,0.62,0.00,0
"2024-06-01T02:30:00Z","2024-06-01T03:00:00Z",16.57,16.35,16.77,0.01,1800.00,0.62,0.00,0
"2024-06-01T03:00:00Z","2024-06-01T03:30:00Z",16.33,16.16,16.57,0.01,1800.00,0.62,0.00,0
"2024-06-01T03:30:00Z","2024-06-01T04:00:00Z",16.12,15.92,16.31,0.00,1800.00,0.62,0.00,0
"2024-06-01T04:00:00Z","2024-06-01T04:30:00Z",15.91,15.68,16.06,0.00,1800.00,0.62,0.00,0
"2024-06-01T04:30:00Z","2024-06-01T05:00:00Z",15.69,15.53,15.87,0.00,1800.00,0.62,0.00,0
"2024-06-01T05:00:00Z","2024-06-01T05:30:00Z",15.48,15.21,15.74,0.01,1800.00,0.62,0.00,0
"2024-06-01T05:30:00Z","2024-06-01T06:00:00Z",15.18,14.95,15.38,0.01,1800.00,0.62,0.00,0
"2024-06-01T06:00:00Z","2024-06-01T06:30:00Z",14.92,14.67,15.16,0.01,1800.00,0.62,0.00,0
"2024-06-01T06:30:00Z","2024-06-01T07:00:00Z",14.71,14.44,14.88,0.01,1800.00,0.62,0.00,0
"2024-06-01T07:00:00Z","2024-06-01T07:30:00Z",14.50,14.33,14.71,0.01,1800.00,0.62,0.00,0
