startDateTime,endDateTime,bioTempMean,bioTempMinimum,bioTempMaximum,bioTempVariance,bioTempNumPts,bioTempExpUncert,bioTempStdErMean,finalQF
"2021-07-01T00:00:00Z","2021-07-01T00:30:00Z",22.92,22.61,23.29,0.05,1800.00,0.51,0.01,0
"2021-07-01T00:30:00Z","2021-07-01T01:00:00Z",22.51,22.39,22.66,0.00,1800.00,0.51,0.00,0
"2021-07-01T01:00:00Z","2021-07-01T01:30:00Z",22.28,22.11,22.46,0.01,1800.00,0.51,0.00,0
"2021-07-01T01:30:00Z","2021-07-01T02:00:00Z",21.97,21.74,22.15,0.01,1800.00,0.51,0.00,0
"2021-07-01T02:00:00Z","2021-07-01T02:30:00Z",21.64,21.51,21.78,0.00,1800.00,0.51,0.00,0
"2021-07-01T02:30:00Z","2021-07-01T03:00:00Z",21.54,21.31,21.64,0.01,1800.00,0.51,0.00,0
"2021-07-01T03:00:00Z","2021-07-01T03:30:00Z",21.35,21.24,21.47,0.00,1800.00,0.51,0.00,0
"2021-07-01T03:30:00Z","2021-07-01T04:00:00Z",21.13,20.97,21.32,0.01,1800.00,0.51,0.00,0
"2021-07-01T04:00:00Z","2021-07-01T04:30:00Z",20.88,20.76,21.02,0.00,1800.00,0.51,0.00,0
"2021-07-01T04:30:00Z","2021-07-01T05:00:00Z",20.68,20.54,20.81,0.00,1800.00,0.51,0.00,0
"2021-07-01T05:00:00Z","2021-07-01T05:30:00Z",20.66,20.58,20.72,0.00,1800.00,0.51,0.00,0
"2021-07-01T05:30:00Z","2021-07-01T06:00:00Z",20.68,20.60,20.75,0.00,1800.00,0.51,0.00,0
"2021-07-01T06:00:00Z","2021-07-01T06:30:00Z",20.68,20.56,20.77,0.00,1800.00,0.51,0.00,0
"2021-07-01T06:30:00Z","2021-07-01T07:00:00Z",20.53,20.46,20.68,0.00,1800.00,0.51,0.00,0
"2021-07-01T07:00:00Z","2021-07-01T07:30:00Z",20.49,20.42,20.58,0.00,1800.00,0.51,0.00,0
"2021-07-01T07:30:00Z","2021-07-01T08:00:00Z",20.54,20.48,20.65,0.00,1800.00,0.51,0.00,0
"2021-07-01T08:00:00Z","2021-07-01T08:30:00Z",20.49,20.43,20.57,0.00,1800.00,0.51,0.00,0
"2021-07-01T08:30:00Z","2021-07-01T09:00:00Z",20.42,20.34,20.51,0.00,1800.00,0.51,0.00,0
"2021-07-01T09:00:00Z","2021-07-01T09:30:00Z",20.28,20.18,20.40,0.00,1800.00,0.51,0.00,0
"2021-07-01T09:30:00Z","2021-07-01T10:00:00Z",20.20,20.12,20.27,0.00,1800.00,0.51,0.00,0
"2021-07-01T10:00:00Z","2021-07-01T10:30:00Z",20.15,20.08,20.22,0.00,1800.00,0.51,0.00,0
"2021-07-01T10:30:00Z","2021-07-01T11:00:00Z",20.15,20.06,20.23,0.00,1800.00,0.51,0.00,0
"2021-07-01T11:00:00Z","2021-07-01T11:30:00Z",20.24,20.14,20.31,0.00,1800.00,0.51,0.00,0
"2021-07-01T11:30:00Z","2021-07-01T12:00:00Z",20.24,20.15,20.32,0.00,1800.00,0.51,0.00,0
"2021-07-01T12:00:00Z","2021-07-01T12:30:00Z",20.36,20.19,20.65,0.02,1800.00,0.51,0.00,0
"2021-07-01T12:30:00Z","2021-07-01T13:00:00Z",21.06,20.62,21.46,0.04,1800.00,0.51,0.00,0
"2021-07-01T13:00:00Z","2021-07-01T13:30:00Z",21.82,21.43,22.11,0.04,1800.00,0.51,0.00,0
"2021-07-01T13:30:00Z","2021-07-01T14:00:00Z",22.36,22.05,22.68,0.03,1800.00,0.51,0.00,0
"2021-07-01T14:00:00Z","2021-07-01T14:30:00Z",23.16,22.65,23.50,0.06,1800.00,0.51,0.01,0
"2021-07-01T14:30:00Z","2021-07-01T15:00:00Z",23.78,23.36,24.40,0.04,1800.00,0.51,0.00,0
"2021-07-01T15:00:00Z","2021-07-01T15:30:00Z",23.91,23.50,24.17,0.04,1800.00,0.51,0.00,0
"2021-07-01T15:30:00Z","2021-07-01T16:00:00Z",24.52,23.78,24.99,0.12,1800.00,0.51,0.01,0
"2021-07-01T16:00:00Z","2021-07-01T16:30:00Z",24.65,24.22,25.25,0.07,1800.00,0.51,0.01,0
"2021-07-01T16:30:00Z","2021-07-01T17:00:00Z",24.76,24.22,25.50,0.12,1800.00,0.51,0.01,0
"2021-07-01T17:00:00Z","2021-07-01T17:30:00Z",24.44,24.06,25.35,0.11,1800.00,0.51,0.01,0
"2021-07-01T17:30:00Z","2021-07-01T18:00:00Z",24.68,24.25,25.39,0.09,1800.00,0.51,0.01,0
"2021-07-01T18:00:00Z","2021-07-01T18:30:00Z",24.74,24.20,25.76,0.24,1800.00,0.51,0.01,0
"2021-07-01T18:30:00Z","2021-07-01T19:00:00Z",25.29,24.11,26.15,0.29,1800.00,0.51,0.01,0
"2021-07-01T19:00:00Z","2021-07-01T19:30:00Z",26.14,24.76,27.36,0.35,1800.00,0.51,0.01,0
"2021-07-01T19:30:00Z","2021-07-01T20:00:00Z",25.06,24.47,26.19,0.27,1800.00,0.51,0.01,0
"2021-07-01T20:00:00Z","2021-07-01T20:30:00Z",24.71,24.46,24.97,0.01,1800.00,0.51,0.00,0
"2021-07-01T20:30:00Z","2021-07-01T21:00:00Z",23.90,23.16,24.72,0.21,1800.00,0.51,0.01,0
"2021-07-01T21:00:00Z","2021-07-01T21:30:00Z",24.07,23.77,24.32,0.01,1800.00,0.51,0.00,0
"2021-07-01T21:30:00Z","2021-07-01T22:00:00Z",23.32,22.45,23.90,0.13,1800.00,0.51,0.01,0
"2021-07-01T22:00:00Z","2021-07-01T22:30:00Z",22.70,22.50,22.81,0.00,1800.00,0.51,0.00,0
"2021-07-01T22:30:00Z","2021-07-01T23:00:00Z",22.83,22.70,22.94,0.00,1800.00,0.51,0.00,0
"2021-07-01T23:00:00Z","2021-07-01T23:30:00Z",22.67,22.49,22.85,0.01,1800.00,0.51,0.00,0
"2021-07-01T23:30:00Z","2021-07-02T00:00:00Z",22.41,22.19,22.59,0.01,1800.00,0.51,0.00,0
"2021-07-02T00:00:00Z","2021-07-02T00:30:00Z",22.19,22.04,22.34,0.01,1800.00,0.51,0.00,0
"2021-07-02T00:30:00Z","2021-07-02T01:00:00Z",21.93,21.68,22.09,0.02,1800.00,0.51,0.00,0
"2021-07-02T01:00:00Z","2021-07-02T01:30:00Z",21.68,21.60,21.78,0.00,1800.00,0.51,0.00,0
"2021-07-02T01:30:00Z","2021-07-02T02:00:00Z",21.61,21.50,21.72,0.00,1800.00,0.51,0.00,0
"2021-07-02T02:00:00Z","2021-07-02T02:30:00Z",21.50,21.42,21.59,0.00,1800.00,0.51,0.00,0
"2021-07-02T02:30:00Z","2021-07-02T03:00:00Z",21.39,21.29,21.56,0.00,1800.00,0.51,0.00,0
"2021-07-02T03:00:00Z","2021-07-02T03:30:00Z",21.27,21.14,21.39,0.00,1800.00,0.51,0.00,0
"2021-07-02T03:30:00Z","2021-07-02T04:00:00Z",21.06,20.85,21.27,0.01,1800.00,0.51,0.00,0
"2021-07-02T04:00:00Z","2021-07-02T04:30:00Z",20.79,20.66,21.01,0.01,1800.00,0.51,0.00,0
"2021-07-02T04:30:00Z","2021-07-02T05:00:00Z",20.65,20.53,20.76,0.00,1800.00,0.51,0.00,0
"2021-07-02T05:00:00Z","2021-07-02T05:30:00Z",20.46,20.24,20.69,0.02,1800.00,0.51,0.00,0
"2021-07-02T05:30:00Z","2021-07-02T06:00:00Z",20.48,20.29,20.62,0.00,1800.00,0.51,0.00,0
"2021-07-02T06:00:00Z","2021-07-02T06:30:00Z",20.52,20.42,20.63,0.00,1800.00,0.51,0.00,0
"2021-07-02T06:30:00Z","2021-07-02T07:00:00Z",20.61,20.51,20.74,0.00,1800.00,0.51,0.00,0
"2021-07-02T07:00:00Z","2021-07-02T07:30:00Z",20.59,20.49,20.74,0.00,1800.00,0.51,0.00,0
"2021-07-02T07:30:00Z","2021-07-02T08:00:00Z",20.49,20.36,20.60,0.00,1800.00,0.51,0.00,0
"2021-07-02T08:00:00Z","2021-07-02T08:30:00Z",20.41,20.32,20.50,0.00,1800.00,0.51,0.00,0
"2021-07-02T08:30:00Z","2021-07-02T09:00:00Z",20.39,20.34,20.48,0.00,1800.00,0.51,0.00,0
"2021-07-02T09:00:00Z","2021-07-02T09:30:00Z",20.43,20.35,20.50,0.00,1800.00,0.51,0.00,0
"2021-07-02T09:30:00Z","2021-07-02T10:00:00Z",20.41,20.34,20.48,0.00,1800.00,0.51,0.00,0
"2021-07-02T10:00:00Z","2021-07-02T10:30:00Z",20.35,20.27,20.45,0.00,1800.00,0.51,0.00,0
"2021-07-02T10:30:00Z","2021-07-02T11:00:00Z",20.35,20.28,20.43,0.00,1800.00,0.51,0.00,0
"2021-07-02T11:00:00Z","2021-07-02T11:30:00Z",20.21,19.93,20.39,0.02,1800.00,0.51,0.00,0
"2021-07-02T11:30:00Z","2021-07-02T12:00:00Z",20.02,19.88,20.11,0.00,1800.00,0.51,0.00,0
"2021-07-02T12:00:00Z","2021-07-02T12:30:00Z",20.05,19.91,20.14,0.00,1800.00,0.51,0.00,0
"2021-07-02T12:30:00Z","2021-07-02T13:00:00Z",19.84,19.67,19.97,0.00,1800.00,0.51,0.00,0
"2021-07-02T13:00:00Z","2021-07-02T13:30:00Z",20.00,19.79,20.14,0.01,1800.00,0.51,0.00,0
"2021-07-02T13:30:00Z","2021-07-02T14:00:00Z",20.11,19.97,20.26,0.00,1800.00,0.51,0.00,0
"2021-07-02T14:00:00Z","2021-07-02T14:30:00Z",20.29,20.15,20.53,0.01,1800.00,0.51,0.00,0
"2021-07-02T14:30:00Z","2021-07-02T15:00:00Z",20.65,20.44,20.80,0.01,1800.00,0.51,0.00,0
"2021-07-02T15:00:00Z","2021-07-02T15:30:00Z",20.96,20.56,21.34,0.04,1800.00,0.51,0.00,0
"2021-07-02T15:30:00Z","2021-07-02T16:00:00Z",21.24,20.77,21.69,0.06,1800.00,0.51,0.01,0
"2021-07-02T16:00:00Z","2021-07-02T16:30:00Z",21.37,20.96,21.98,0.08,1800.00,0.51,0.01,0
