startDateTime,endDateTime,bioTempMean,bioTempMinimum,bioTempMaximum,bioTempVariance,bioTempNumPts,bioTempExpUncert,bioTempStdErMean,finalQF
"2020-02-01T00:00:00Z","2020-02-01T00:30:00Z",6.96,6.79,7.10,0.01,1800.00,0.65,0.00,0
"2020-02-01T00:30:00Z","2020-02-01T01:00:00Z",6.99,6.83,7.10,0.01,1800.00,0.65,0.00,0
"2020-02-01T01:00:00Z","2020-02-01T01:30:00Z",6.78,6.48,6.91,0.01,1800.00,0.65,0.00,0
"2020-02-01T01:30:00Z","2020-02-01T02:00:00Z",6.39,5.99,6.72,0.04,1800.00,0.65,0.00,0
"2020-02-01T02:00:00Z","2020-02-01T02:30:00Z",6.80,6.71,6.86,0.00,1800.00,0.65,0.00,0
"2020-02-01T02:30:00Z","2020-02-01T03:00:00Z",6.69,6.54,6.81,0.01,1800.00,0.65,0.00,0
"2020-02-01T03:00:00Z","2020-02-01T03:30:00Z",6.40,5.80,6.71,0.10,1800.00,0.65,0.01,0
"2020-02-01T03:30:00Z","2020-02-01T04:00:00Z",5.82,5.35,6.04,0.02,1800.00,0.65,0.00,0
"2020-02-01T04:00:00Z","2020-02-01T04:30:00Z",4.83,4.33,5.37,0.05,1800.00,0.65,0.01,0
"2020-02-01T04:30:00Z","2020-02-01T05:00:00Z",3.66,3.27,4.33,0.08,1800.00,0.65,0.01,0
"2020-02-01T05:00:00Z","2020-02-01T05:30:00Z",3.71,3.33,4.62,0.13,1800.00,0.65,0.01,0
"2020-02-01T05:30:00Z","2020-02-01T06:00:00Z",3.62,2.71,4.65,0.42,1800.00,0.65,0.02,0
"2020-02-01T06:00:00Z","2020-02-01T06:30:00Z",3.63,2.95,4.08,0.08,1800.00,0.65,0.01,0
"2020-02-01T06:30:00Z","2020-02-01T07:00:00Z",4.82,4.06,5.14,0.06,1800.00,0.65,0.01,0
"2020-02-01T07:00:00Z","2020-02-01T07:30:00Z",5.38,5.11,5.64,0.02,1800.00,0.65,0.00,0
"2020-02-01T07:30:00Z","2020-02-01T08:00:00Z",5.79,5.59,5.90,0.01,1800.00,0.65,0.00,0
"2020-02-01T08:00:00Z","2020-02-01T08:30:00Z",5.83,5.68,5.93,0.01,1800.00,0.65,0.00,0
"2020-02-01T08:30:00Z","2020-02-01T09:00:00Z",5.76,5.67,5.82,0.00,1800.00,0.65,0.00,0
"2020-02-01T09:00:00Z","2020-02-01T09:30:00Z",5.76,5.67,5.83,0.00,1800.00,0.65,0.00,0
"2020-02-01T09:30:00Z","2020-02-01T10:00:00Z",5.64,5.60,5.70,0.00,1800.00,0.65,0.00,0
"2020-02-01T10:00:00Z","2020-02-01T10:30:00Z",5.57,5.51,5.64,0.00,1800.00,0.65,0.00,0
"2020-02-01T10:30:00Z","2020-02-01T11:00:00Z",5.55,5.52,5.59,0.00,1800.00,0.65,0.00,0
"2020-02-01T11:00:00Z","2020-02-01T11:30:00Z",5.43,5.25,5.56,0.01,1800.00,0.65,0.00,0
"2020-02-01T11:30:00Z","2020-02-01T12:00:00Z",5.01,4.44,5.33,0.06,1800.00,0.65,0.01,0
"2020-02-01T12:00:00Z","2020-02-01T12:30:00Z",5.11,4.29,5.56,0.19,1800.00,0.65,0.01,0
"2020-02-01T12:30:00Z","2020-02-01T13:00:00Z",5.72,5.51,5.88,0.01,1800.00,0.65,0.00,0
"2020-02-01T13:00:00Z","2020-02-01T13:30:00Z",6.01,5.76,6.42,0.04,1800.00,0.65,0.00,0
"2020-02-01T13:30:00Z","2020-02-01T14:00:00Z",6.58,6.33,7.06,0.04,1800.00,0.65,0.00,0
"2020-02-01T14:00:00Z","2020-02-01T14:30:00Z",7.60,7.05,8.24,0.07,1800.00,0.65,0.01,0
"2020-02-01T14:30:00Z","2020-02-01T15:00:00Z",7.74,7.05,8.18,0.09,1800.00,0.65,0.01,0
"2020-02-01T15:00:00Z","2020-02-01T15:30:00Z",8.30,7.27,9.59,0.58,1800.00,0.65,0.02,0
"2020-02-01T15:30:00Z","2020-02-01T16:00:00Z",8.69,8.13,9.04,0.03,1800.00,0.65,0.00,0
"2020-02-01T16:00:00Z","2020-02-01T16:30:00Z",8.93,8.53,9.37,0.03,1800.00,0.65,0.00,0
