startDateTime,endDateTime,bioTempMean,bioTempMinimum,bioTempMaximum,bioTempVariance,bioTempNumPts,bioTempExpUncert,bioTempStdErMean,finalQF
"2025-02-01T00:00:00Z","2025-02-01T00:30:00Z",9.70,9.25,10.06,0.06,1800.00,0.62,0.01,0
"2025-02-01T00:30:00Z","2025-02-01T01:00:00Z",9.12,8.43,9.42,0.09,1800.00,0.62,0.01,0
"2025-02-01T01:00:00Z","2025-02-01T01:30:00Z",7.87,7.40,8.46,0.11,1800.00,0.62,0.01,0
"2025-02-01T01:30:00Z","2025-02-01T02:00:00Z",7.29,7.07,7.56,0.02,1800.00,0.62,0.00,0
"2025-02-01T02:00:00Z","2025-02-01T02:30:00Z",7.89,7.54,8.23,0.05,1800.00,0.62,0.01,0
"2025-02-01T02:30:00Z","2025-02-01T03:00:00Z",8.23,7.71,8.55,0.06,1800.00,0.62,0.01,0
"2025-02-01T03:00:00Z","2025-02-01T03:30:00Z",8.49,8.40,8.58,0.00,1800.00,0.62,0.00,0
"2025-02-01T03:30:00Z","2025-02-01T04:00:00Z",8.30,8.19,8.45,0.01,1800.00,0.62,0.00,0
"2025-02-01T04:00:00Z","2025-02-01T04:30:00Z",8.12,7.98,8.25,0.01,1800.00,0.62,0.00,0
"2025-02-01T04:30:00Z","2025-02-01T05:00:00Z",7.86,7.68,8.04,0.01,1800.00,0.62,0.00,0
"2025-02-01T05:00:00Z","2025-02-01T05:30:00Z",7.42,7.11,7.71,0.03,1800.00,0.62,0.00,0
"2025-02-01T05:30:00Z","2025-02-01T06:00:00Z",7.75,7.59,7.93,0.01,1800.00,0.62,0.00,0
"2025-02-01T06:00:00Z","2025-02-01T06:30:00Z",7.29,6.67,7.82,0.12,1800.00,0.62,0.01,0
"2025-02-01T06:30:00Z","2025-02-01T07:00:00Z",6.31,5.86,6.73,0.09,1800.00,0.62,0.01,0
"2025-02-01T07:00:00Z","2025-02-01T07:30:00Z",5.95,5.71,6.28,0.03,1800.00,0.62,0.00,0
"2025-02-01T07:30:00Z","2025-02-01T08:00:00Z",5.82,5.44,6.33,0.05,1800.00,0.62,0.01,0
"2025-02-01T08:00:00Z","2025-02-01T08:30:00Z",5.60,5.35,6.33,0.06,1800.00,0.62,0.01,0
"2025-02-01T08:30:00Z","2025-02-01T09:00:00Z",6.84,6.32,7.08,0.04,1800.00,0.62,0.00,0
"2025-02-01T09:00:00Z","2025-02-01T09:30:00Z",7.28,7.04,7.49,0.02,1800.00,0.62,0.00,0
"2025-02-01T09:30:00Z","2025-02-01T10:00:00Z",7.30,6.83,7.48,0.03,1800.00,0.62,0.00,0
"2025-02-01T10:00:00Z","2025-02-01T10:30:00Z",6.85,6.39,7.24,0.06,1800.00,0.62,0.01,0
"2025-02-01T10:30:00Z","2025-02-01T11:00:00Z",7.11,6.79,7.33,0.03,1800.00,0.62,0.00,0
