startDateTime,endDateTime,bioTempMean,bioTempMinimum,bioTempMaximum,bioTempVariance,bioTempNumPts,bioTempExpUncert,bioTempStdErMean,finalQF
"2022-05-01T00:00:00Z","2022-05-01T00:30:00Z",20.09,19.77,20.44,0.03,1800.00,0.51,0.00,0
"2022-05-01T00:30:00Z","2022-05-01T01:00:00Z",19.64,19.45,19.81,0.01,1800.00,0.51,0.00,0
"2022-05-01T01:00:00Z","2022-05-01T01:30:00Z",19.36,19.17,19.59,0.01,1800.00,0.51,0.00,0
"2022-05-01T01:30:00Z","2022-05-01T02:00:00Z",18.98,18.79,19.19,0.01,1800.00,0.51,0.00,0
"2022-05-01T02:00:00Z","2022-05-01T02:30:00Z",18.80,18.70,18.89,0.00,1800.00,0.51,0.00,0
"2022-05-01T02:30:00Z","2022-05-01T03:00:00Z",18.83,18.67,19.17,0.01,1800.00,0.51,0.00,0
"2022-05-01T03:00:00Z","2022-05-01T03:30:00Z",19.03,18.94,19.31,0.01,1800.00,0.51,0.00,0
"2022-05-01T03:30:00Z","2022-05-01T04:00:00Z",19.02,18.89,19.18,0.00,1800.00,0.51,0.00,0
"2022-05-01T04:00:00Z","2022-05-01T04:30:00Z",19.03,18.90,19.47,0.01,1800.00,0.51,0.00,0
"2022-05-01T04:30:00Z","2022-05-01T05:00:00Z",19.19,18.99,19.59,0.03,1800.00,0.51,0.00,0
"2022-05-01T05:00:00Z","2022-05-01T05:30:00Z",19.39,18.93,20.18,0.07,1800.00,0.51,0.01,0
"2022-05-01T05:30:00Z","2022-05-01T06:00:00Z",19.44,19.24,20.08,0.01,1800.00,0.51,0.00,0
"2022-05-01T06:00:00Z","2022-05-01T06:30:00Z",19.30,19.01,19.56,0.02,1800.00,0.51,0.00,0
"2022-05-01T06:30:00Z","2022-05-01T07:00:00Z",19.50,19.29,19.81,0.01,1800.00,0.51,0.00,0
"2022-05-01T07:00:00Z","2022-05-01T07:30:00Z",19.42,19.18,19.66,0.01,1800.00,0.51,0.00,0
"2022-05-01T07:30:00Z","2022-05-01T08:00:00Z",19.36,19.21,19.56,0.01,1800.00,0.51,0.00,0
"2022-05-01T08:00:00Z","2022-05-01T08:30:00Z",19.18,18.87,19.57,0.02,1800.00,0.51,0.00,0
"2022-05-01T08:30:00Z","2022-05-01T09:00:00Z",19.37,19.18,19.61,0.01,1800.00,0.51,0.00,0
"2022-05-01T09:00:00Z","2022-05-01T09:30:00Z",19.18,18.77,19.47,0.03,1800.00,0.51,0.00,0
"2022-05-01T09:30:00Z","2022-05-01T10:00:00Z",18.97,18.75,19.41,0.03,1800.00,0.51,0.00,0
"2022-05-01T10:00:00Z","2022-05-01T10:30:00Z",19.30,18.99,19.66,0.02,1800.00,0.51,0.00,0
"2022-05-01T10:30:00Z","2022-05-01T11:00:00Z",18.82,18.51,19.36,0.06,1800.00,0.51,0.01,0
"2022-05-01T11:00:00Z","2022-05-01T11:30:00Z",19.11,18.51,19.43,0.04,1800.00,0.51,0.00,0
"2022-05-01T11:30:00Z","2022-05-01T12:00:00Z",19.24,18.88,19.83,0.09,1800.00,0.51,0.01,0
"2022-05-01T12:00:00Z","2022-05-01T12:30:00Z",19.76,19.63,19.86,0.00,1800.00,0.51,0.00,0
"2022-05-01T12:30:00Z","2022-05-01T13:00:00Z",19.57,19.46,19.86,0.01,1800.00,0.51,0.00,0
"2022-05-01T13:00:00Z","2022-05-01T13:30:00Z",20.25,19.64,21.22,0.17,1800.00,0.51,0.01,0
"2022-05-01T13:30:00Z","2022-05-01T14:00:00Z",21.73,21.07,22.06,0.05,1800.00,0.51,0.01,0
