startDateTime,endDateTime,bioTempMean,bioTempMinimum,bioTempMaximum,bioTempVariance,bioTempNumPts,bioTempExpUncert,bioTempStdErMean,finalQF
"2025-04-01T00:00:00Z","2025-04-01T00:30:00Z",15.20,14.98,15.41,0.02,1800.00,0.62,0.00,0
"2025-04-01T00:30:00Z","2025-04-01T01:00:00Z",14.70,14.50,15.01,0.02,1800.00,0.62,0.00,0
"2025-04-01T01:00:00Z","2025-04-01T01:30:00Z",14.10,13.80,14.53,0.05,1800.00,0.62,0.01,0
"2025-04-01T01:30:00Z","2025-04-01T02:00:00Z",13.62,13.43,13.88,0.01,1800.00,0.62,0.00,0
"2025-04-01T02:00:00Z","2025-04-01T02:30:00Z",13.31,12.90,13.53,0.03,1800.00,0.62,0.00,0
"2025-04-01T02:30:00Z","2025-04-01T03:00:00Z",12.57,12.18,12.92,0.02,1800.00,0.62,0.00,0
"2025-04-01T03:00:00Z","2025-04-01T03:30:00Z",11.66,11.15,12.33,0.06,1800.00,0.62,0.01,0
"2025-04-01T03:30:00Z","2025-04-01T04:00:00Z",10.90,10.47,11.31,0.05,1800.00,0.62,0.01,0
"2025-04-01T04:00:00Z","2025-04-01T04:30:00Z",10.38,10.07,10.60,0.01,1800.00,0.62,0.00,0
"2025-04-01T04:30:00Z","2025-04-01T05:00:00Z",10.12,9.83,10.30,0.02,1800.00,0.62,0.00,0
"2025-04-01T05:00:00Z","2025-04-01T05:30:00Z",9.99,9.82,10.14,0.01,1800.00,0.62,0.00,0
"2025-04-01T05:30:00Z","2025-04-01T06:00:00Z",9.82,9.61,9.94,0.00,1800.00,0.62,0.00,0
"2025-04-01T06:00:00Z","2025-04-01T06:30:00Z",9.55,9.40,9.72,0.00,1800.00,0.62,0.00,0
"2025-04-01T06:30:00Z","2025-04-01T07:00:00Z",9.34,9.19,9.47,0.00,1800.00,0.62,0.00,0
"2025-04-01T07:00:00Z","2025-04-01T07:30:00Z",9.16,9.02,9.28,0.00,1800.00,0.62,0.00,0
"2025-04-01T07:30:00Z","2025-04-01T08:00:00Z",9.04,8.94,9.14,0.00,1800.00,0.62,0.00,0
"2025-04-01T08:00:00Z","2025-04-01T08:30:00Z",8.87,8.50,9.07,0.03,1800.00,0.62,0.00,0
"2025-04-01T08:30:00Z","2025-04-01T09:00:00Z",8.43,8.21,8.64,0.01,1800.00,0.62,0.00,0
"2025-04-01T09:00:00Z","2025-04-01T09:30:00Z",8.26,8.13,8.40,0.00,1800.00,0.62,0.00,0
"2025-04-01T09:30:00Z","2025-04-01T10:00:00Z",8.15,8.04,8.26,0.00,1800.00,0.62,0.00,0
"2025-04-01T10:00:00Z","2025-04-01T10:30:00Z",7.98,7.89,8.11,0.00,1800.00,0.62,0.00,0
"2025-04-01T10:30:00Z","2025-04-01T11:00:00Z",7.92,7.85,8.00,0.00,1800.00,0.62,0.00,0
"2025-04-01T11:00:00Z","2025-04-01T11:30:00Z",7.89,7.82,7.98,0.00,1800.00,0.62,0.00,0
"2025-04-01T11:30:00Z","2025-04-01T12:00:00Z",7.91,7.81,8.04,0.00,1800.00,0.62,0.00,0
"2025-04-01T12:00:00Z","2025-04-01T12:30:00Z",8.13,7.97,8.31,0.01,1800.00,0.62,0.00,0
"2025-04-01T12:30:00Z","2025-04-01T13:00:00Z",8.40,8.21,8.73,0.02,1800.00,0.62,0.00,0
"2025-04-01T13:00:00Z","2025-04-01T13:30:00Z",8.83,8.63,8.97,0.00,1800.00,0.62,0.00,0
"2025-04-01T13:30:00Z","2025-04-01T14:00:00Z",9.36,8.82,9.60,0.04,1800.00,0.62,0.00,0
"2025-04-01T14:00:00Z","2025-04-01T14:30:00Z",9.86,9.60,10.06,0.01,1800.00,0.62,0.00,0
"2025-04-01T14:30:00Z","2025-04-01T15:00:00Z",10.48,9.92,10.91,0.07,1800.00,0.62,0.01,0
"2025-04-01T15:00:00Z","2025-04-01T15:30:00Z",11.13,10.71,11.51,0.04,1800.00,0.62,0.00,0
"2025-04-01T15:30:00Z","2025-04-01T16:00:00Z",11.52,10.94,11.93,0.04,1800.00,0.62,0.00,0
"2025-04-01T16:00:00Z","2025-04-01T16:30:00Z",12.02,11.52,12.25,0.01,1800.00,0.62,0.00,0
"2025-04-01T16:30:00Z","2025-04-01T17:00:00Z",12.27,11.91,12.61,0.02,1800.00,0.62,0.00,0
"2025-04-01T17:00:00Z","2025-04-01T17:30:00Z",12.87,12.25,13.46,0.11,1800.00,0.62,0.01,0
"2025-04-01T17:30:00Z","2025-04-01T18:00:00Z",13.80,13.24,14.40,0.06,1800.00,0.62,0.01,0
"2025-04-01T18:00:00Z","2025-04-01T18:30:00Z",14.72,13.87,15.49,0.12,1800.00,0.62,0.01,0
"2025-04-01T18:30:00Z","2025-04-01T19:00:00Z",16.24,14.77,17.64,0.67,1800.00,0.62,0.02,0
"2025-04-01T19:00:00Z","2025-04-01T19:30:00Z",20.43,17.58,23.11,3.18,1800.00,0.63,0.04,0
"2025-04-01T19:30:00Z","2025-04-01T20:00:00Z",23.52,21.34,24.68,0.48,1800.00,0.62,0.02,0
"2025-04-01T20:00:00Z","2025-04-01T20:30:00Z",23.38,19.32,25.66,2.87,1800.00,0.62,0.04,0
"2025-04-01T20:30:00Z","2025-04-01T21:00:00Z",19.87,17.32,22.00,1.48,1800.00,0.62,0.03,0
"2025-04-01T21:00:00Z","2025-04-01T21:30:00Z",19.20,17.11,21.64,1.11,1800.00,0.62,0.02,0
"2025-04-01T21:30:00Z","2025-04-01T22:00:00Z",16.73,15.02,19.16,1.78,1800.00,0.62,0.03,0
"2025-04-01T22:00:00Z","2025-04-01T22:30:00Z",14.58,14.10,15.19,0.08,1800.00,0.62,0.01,0
"2025-04-01T22:30:00Z","2025-04-01T23:00:00Z",13.67,13.07,14.19,0.10,1800.00,0.62,0.01,0
"2025-04-01T23:00:00Z","2025-04-01T23:30:00Z",12.54,11.97,13.11,0.11,1800.00,0.62,0.01,0
"2025-04-01T23:30:00Z","2025-04-02T00:00:00Z",11.39,10.85,11.99,0.10,1800.00,0.62,0.01,0
"2025-04-02T00:00:00Z","2025-04-02T00:30:00Z",10.42,10.03,10.88,0.05,1800.00,0.62,0.01,0
"2025-04-02T00:30:00Z","2025-04-02T01:00:00Z",9.83,9.56,10.09,0.02,1800.00,0.62,0.00,0
"2025-04-02T01:00:00Z","2025-04-02T01:30:00Z",9.48,9.24,9.67,0.01,1800.00,0.62,0.00,0
"2025-04-02T01:30:00Z","2025-04-02T02:00:00Z",9.16,9.05,9.30,0.00,1800.00,0.62,0.00,0
"2025-04-02T02:00:00Z","2025-04-02T02:30:00Z",9.12,9.02,9.24,0.00,1800.00,0.62,0.00,0
"2025-04-02T02:30:00Z","2025-04-02T03:00:00Z",8.98,8.78,9.16,0.01,1800.00,0.62,0.00,0
"2025-04-02T03:00:00Z","2025-04-02T03:30:00Z",8.74,8.62,8.92,0.00,1800.00,0.62,0.00,0
"2025-04-02T03:30:00Z","2025-04-02T04:00:00Z",8.60,8.47,8.80,0.01,1800.00,0.62,0.00,0
"2025-04-02T04:00:00Z","2025-04-02T04:30:00Z",8.53,8.37,8.71,0.00,1800.00,0.62,0.00,0
"2025-04-02T04:30:00Z","2025-04-02T05:00:00Z",8.55,8.40,8.75,0.00,1800.00,0.62,0.00,0
"2025-04-02T05:00:00Z","2025-04-02T05:30:00Z",8.76,8.53,9.33,0.03,1800.00,0.62,0.00,0
"2025-04-02T05:30:00Z","2025-04-02T06:00:00Z",9.54,8.97,11.84,0.33,1800.00,0.62,0.01,0
"2025-04-02T06:00:00Z","2025-04-02T06:30:00Z",10.63,10.07,11.80,0.18,1800.00,0.62,0.01,0
"2025-04-02T06:30:00Z","2025-04-02T07:00:00Z",11.65,10.84,14.03,0.33,1800.00,0.62,0.01,0
"2025-04-02T07:00:00Z","2025-04-02T07:30:00Z",12.55,12.06,13.27,0.08,1800.00,0.62,0.01,0
"2025-04-02T07:30:00Z","2025-04-02T08:00:00Z",12.99,12.27,13.97,0.10,1800.00,0.62,0.01,0
"2025-04-02T08:00:00Z","2025-04-02T08:30:00Z",13.03,12.71,13.50,0.03,1800.00,0.62,0.00,0
"2025-04-02T08:30:00Z","2025-04-02T09:00:00Z",13.29,12.81,14.02,0.04,1800.00,0.62,0.00,0
"2025-04-02T09:00:00Z","2025-04-02T09:30:00Z",13.67,13.24,14.52,0.05,1800.00,0.62,0.01,0
"2025-04-02T09:30:00Z","2025-04-02T10:00:00Z",13.78,13.33,14.32,0.05,1800.00,0.62,0.01,0
"2025-04-02T10:00:00Z","2025-04-02T10:30:00Z",13.61,13.25,14.25,0.04,1800.00,0.62,0.00,0
"2025-04-02T10:30:00Z","2025-04-02T11:00:00Z",14.07,13.43,14.88,0.06,1800.00,0.62,0.01,0
"2025-04-02T11:00:00Z","2025-04-02T11:30:00Z",14.75,13.83,16.06,0.24,1800.00,0.62,0.01,0
"2025-04-02T11:30:00Z","2025-04-02T12:00:00Z",15.52,15.08,16.74,0.06,1800.00,0.62,0.01,0
"2025-04-02T12:00:00Z","2025-04-02T12:30:00Z",16.33,15.76,17.14,0.10,1800.00,0.62,0.01,0
"2025-04-02T12:30:00Z","2025-04-02T13:00:00Z",17.25,16.78,18.40,0.18,1800.00,0.62,0.01,0
"2025-04-02T13:00:00Z","2025-04-02T13:30:00Z",18.55,17.81,19.39,0.21,1800.00,0.62,0.01,0
"2025-04-02T13:30:00Z","2025-04-02T14:00:00Z",20.00,19.18,21.50,0.36,1800.00,0.62,0.01,0
"2025-04-02T14:00:00Z","2025-04-02T14:30:00Z",20.13,19.09,22.09,0.87,1800.00,0.62,0.02,0
"2025-04-02T14:30:00Z","2025-04-02T15:00:00Z",25.45,20.63,29.21,5.61,1800.00,0.63,0.06,0
"2025-04-02T15:00:00Z","2025-04-02T15:30:00Z",27.41,24.67,30.48,1.24,1800.00,0.62,0.03,0
"2025-04-02T15:30:00Z","2025-04-02T16:00:00Z",26.25,24.01,28.82,0.87,1800.00,0.62,0.02,0
"2025-04-02T16:00:00Z","2025-04-02T16:30:00Z",27.85,24.44,31.34,3.04,1800.00,0.62,0.04,0
"2025-04-02T16:30:00Z","2025-04-02T17:00:00Z",30.16,26.90,33.67,1.69,1800.00,0.62,0.03,0
"2025-04-02T17:00:00Z","2025-04-02T17:30:00Z",29.37,26.40,32.37,1.24,1800.00,0.62,0.03,0
"2025-04-02T17:30:00Z","2025-04-02T18:00:00Z",28.85,25.99,32.57,2.49,1800.00,0.62,0.04,0
"2025-04-02T18:00:00Z","2025-04-02T18:30:00Z",28.13,26.06,30.67,1.25,1800.00,0.62,0.03,0
"2025-04-02T18:30:00Z","2025-04-02T19:00:00Z",26.70,24.96,29.29,0.38,1800.00,0.62,0.01,0
"2025-04-02T19:00:00Z","2025-04-02T19:30:00Z",30.61,26.99,33.89,2.66,1800.00,0.62,0.04,0
"2025-04-02T19:30:00Z","2025-04-02T20:00:00Z",31.24,28.30,33.73,1.50,1800.00,0.62,0.03,0
"2025-04-02T20:00:00Z","2025-04-02T20:30:00Z",29.32,25.55,33.37,4.43,1800.00,0.63,0.05,0
"2025-04-02T20:30:00Z","2025-04-02T21:00:00Z",27.63,26.12,29.84,1.04,1800.00,0.62,0.02,0
"2025-04-02T21:00:00Z","2025-04-02T21:30:00Z",26.37,25.34,27.33,0.23,1800.00,0.62,0.01,0
"2025-04-02T21:30:00Z","2025-04-02T22:00:00Z",25.25,23.81,27.33,0.93,1800.00,0.62,0.02,0
"2025-04-02T22:00:00Z","2025-04-02T22:30:00Z",22.59,21.98,23.88,0.15,1800.00,0.62,0.01,0
"2025-04-02T22:30:00Z","2025-04-02T23:00:00Z",21.73,21.28,22.02,0.03,1800.00,0.62,0.00,0
"2025-04-02T23:00:00Z","2025-04-02T23:30:00Z",20.91,20.31,21.57,0.09,1800.00,0.62,0.01,0
"2025-04-02T23:30:00Z","2025-04-03T00:00:00Z",20.25,19.64,21.01,0.07,1800.00,0.62,0.01,0
"2025-04-03T00:00:00Z","2025-04-03T00:30:00Z",19.98,19.57,20.56,0.05,1800.00,0.62,0.01,0
"2025-04-03T00:30:00Z","2025-04-03T01:00:00Z",20.28,19.75,20.91,0.06,1800.00,0.62,0.01,0
"2025-04-03T01:00:00Z","2025-04-03T01:30:00Z",20.83,20.12,21.43,0.05,1800.00,0.62,0.01,0
"2025-04-03T01:30:00Z","2025-04-03T02:00:00Z",21.10,20.79,21.50,0.02,1800.00,0.62,0.00,0
"2025-04-03T02:00:00Z","2025-04-03T02:30:00Z",21.09,20.62,21.89,0.05,1800.00,0.62,0.01,0
"2025-04-03T02:30:00Z","2025-04-03T03:00:00Z",21.48,21.05,21.91,0.03,1800.00,0.62,0.00,0
"2025-04-03T03:00:00Z","2025-04-03T03:30:00Z",21.51,21.02,22.04,0.05,1800.00,0.62,0.01,0
"2025-04-03T03:30:00Z","2025-04-03T04:00:00Z",21.35,20.87,21.90,0.03,1800.00,0.62,0.00,0
"2025-04-03T04:00:00Z","2025-04-03T04:30:00Z",21.35,21.04,22.00,0.03,1800.00,0.62,0.00,0
"2025-04-03T04:30:00Z","2025-04-03T05:00:00Z",21.27,20.74,21.96,0.05,1800.00,0.62,0.01,0
"2025-04-03T05:00:00Z","2025-04-03T05:30:00Z",21.04,20.66,21.77,0.03,1800.00,0.62,0.00,0
"2025-04-03T05:30:00Z","2025-04-03T06:00:00Z",20.85,20.51,21.27,0.02,1800.00,0.62,0.00,0
"2025-04-03T06:00:00Z","2025-04-03T06:30:00Z",20.58,20.15,21.18,0.05,1800.00,0.62,0.01,0
"2025-04-03T06:30:00Z","2025-04-03T07:00:00Z",20.38,19.84,21.02,0.06,1800.00,0.62,0.01,0
"2025-04-03T07:00:00Z","2025-04-03T07:30:00Z",20.03,19.26,20.70,0.10,1800.00,0.62,0.01,0
"2025-04-03T07:30:00Z","2025-04-03T08:00:00Z",19.67,19.25,20.04,0.03,1800.00,0.62,0.00,0
"2025-04-03T08:00:00Z","2025-04-03T08:30:00Z",19.55,18.74,20.04,0.07,1800.00,0.62,0.01,0
"2025-04-03T08:30:00Z","2025-04-03T09:00:00Z",18.87,18.36,19.39,0.06,1800.00,0.62,0.01,0
"2025-04-03T09:00:00Z","2025-04-03T09:30:00Z",18.47,18.00,19.18,0.10,1800.00,0.62,0.01,0
"2025-04-03T09:30:00Z","2025-04-03T10:00:00Z",18.35,18.02,18.99,0.05,1800.00,0.62,0.01,0
"2025-04-03T10:00:00Z","2025-04-03T10:30:00Z",18.27,17.85,18.72,0.03,1800.00,0.62,0.00,0
"2025-04-03T10:30:00Z","2025-04-03T11:00:00Z",18.38,17.85,19.38,0.12,1800.00,0.62,0.01,0
"2025-04-03T11:00:00Z","2025-04-03T11:30:00Z",18.64,18.10,19.47,0.13,1800.00,0.62,0.01,0
"2025-04-03T11:30:00Z","2025-04-03T12:00:00Z",18.95,18.42,19.56,0.07,1800.00,0.62,0.01,0
"2025-04-03T12:00:00Z","2025-04-03T12:30:00Z",19.81,18.89,20.77,0.17,1800.00,0.62,0.01,0
"2025-04-03T12:30:00Z","2025-04-03T13:00:00Z",21.26,20.66,22.01,0.15,1800.00,0.62,0.01,0
"2025-04-03T13:00:00Z","2025-04-03T13:30:00Z",22.60,21.93,23.37,0.15,1800.00,0.62,0.01,0
"2025-04-03T13:30:00Z","2025-04-03T14:00:00Z",24.15,23.18,25.39,0.27,1800.00,0.62,0.01,0
"2025-04-03T14:00:00Z","2025-04-03T14:30:00Z",25.25,24.25,26.33,0.28,1800.00,0.62,0.01,0
"2025-04-03T14:30:00Z","2025-04-03T15:00:00Z",26.47,25.15,28.23,0.37,1800.00,0.62,0.01,0
"2025-04-03T15:00:00Z","2025-04-03T15:30:00Z",29.58,27.25,30.89,0.39,1800.00,0.62,0.01,0
"2025-04-03T15:30:00Z","2025-04-03T16:00:00Z",29.98,28.55,32.22,0.53,1800.00,0.62,0.02,0
"2025-04-03T16:00:00Z","2025-04-03T16:30:00Z",32.69,28.46,39.04,7.52,1800.00,0.63,0.06,0
"2025-04-03T16:30:00Z","2025-04-03T17:00:00Z",36.40,31.05,42.33,6.90,1800.00,0.63,0.06,0
"2025-04-03T17:00:00Z","2025-04-03T17:30:00Z",36.58,32.25,40.57,3.30,1800.00,0.62,0.04,0
"2025-04-03T17:30:00Z","2025-04-03T18:00:00Z",36.32,30.58,43.39,10.67,1800.00,0.64,0.08,0
"2025-04-03T18:00:00Z","2025-04-03T18:30:00Z",33.13,29.70,37.02,2.64,1800.00,0.62,0.04,0
"2025-04-03T18:30:00Z","2025-04-03T19:00:00Z",30.41,28.15,35.42,2.37,1800.00,0.62,0.04,0
"2025-04-03T19:00:00Z","2025-04-03T19:30:00Z",39.33,35.48,41.82,1.79,1800.00,0.62,0.03,0
"2025-04-03T19:30:00Z","2025-04-03T20:00:00Z",38.65,32.66,42.08,4.14,1800.00,0.63,0.05,0
"2025-04-03T20:00:00Z","2025-04-03T20:30:00Z",36.21,29.66,41.96,11.06,1800.00,0.64,0.08,0
"2025-04-03T20:30:00Z","2025-04-03T21:00:00Z",32.72,28.64,37.35,5.79,1800.00,0.63,0.06,0
"2025-04-03T21:00:00Z","2025-04-03T21:30:00Z",31.61,29.31,33.81,0.86,1800.00,0.62,0.02,0
"2025-04-03T21:30:00Z","2025-04-03T22:00:00Z",29.29,27.48,31.74,1.73,1800.00,0.62,0.03,0
"2025-04-03T22:00:00Z","2025-04-03T22:30:00Z",26.48,25.72,27.54,0.24,1800.00,0.62,0.01,0
"2025-04-03T22:30:00Z","2025-04-03T23:00:00Z",25.26,24.67,25.82,0.12,1800.00,0.62,0.01,0
"2025-04-03T23:00:00Z","2025-04-03T23:30:00Z",24.03,23.55,24.69,0.12,1800.00,0.62,0.01,0
"2025-04-03T23:30:00Z","2025-04-04T00:00:00Z",23.45,23.00,23.82,0.05,1800.00,0.62,0.01,0
"2025-04-04T00:00:00Z","2025-04-04T00:30:00Z",22.55,22.07,23.14,0.08,1800.00,0.62,0.01,0
"2025-04-04T00:30:00Z","2025-04-04T01:00:00Z",21.72,21.31,22.29,0.04,1800.00,0.62,0.00,0
