startDateTime,endDateTime,bioTempMean,bioTempMinimum,bioTempMaximum,bioTempVariance,bioTempNumPts,bioTempExpUncert,bioTempStdErMean,finalQF
"2021-04-01T00:00:00Z","2021-04-01T00:30:00Z",7.03,6.70,7.28,0.02,1800.00,0.47,0.00,0
"2021-04-01T00:30:00Z","2021-04-01T01:00:00Z",6.58,6.40,6.82,0.01,1800.00,0.47,0.00,0
"2021-04-01T01:00:00Z","2021-04-01T01:30:00Z",6.49,6.37,6.59,0.00,1800.00,0.47,0.00,0
"2021-04-01T01:30:00Z","2021-04-01T02:00:00Z",6.28,6.15,6.49,0.01,1800.00,0.47,0.00,0
"2021-04-01T02:00:00Z","2021-04-01T02:30:00Z",6.30,6.20,6.41,0.00,1800.00,0.47,0.00,0
"2021-04-01T02:30:00Z","2021-04-01T03:00:00Z",6.33,6.19,6.44,0.00,1800.00,0.47,0.00,0
"2021-04-01T03:00:00Z","2021-04-01T03:30:00Z",6.26,6.01,6.38,0.00,1800.00,0.47,0.00,0
"2021-04-01T03:30:00Z","2021-04-01T04:00:00Z",5.50,5.10,6.10,0.09,1800.00,0.47,0.01,0
"2021-04-01T04:00:00Z","2021-04-01T04:30:00Z",5.01,4.91,5.14,0.00,1800.00,0.47,0.00,0
"2021-04-01T04:30:00Z","2021-04-01T05:00:00Z",4.86,4.74,4.94,0.00,1800.00,0.47,0.00,0
"2021-04-01T05:00:00Z","2021-04-01T05:30:00Z",4.49,4.17,4.83,0.04,1800.00,0.47,0.00,0
"2021-04-01T05:30:00Z","2021-04-01T06:00:00Z",3.99,3.75,4.21,0.01,1800.00,0.47,0.00,0
"2021-04-01T06:00:00Z","2021-04-01T06:30:00Z",3.42,3.21,3.78,0.02,1800.00,0.47,0.00,0
"2021-04-01T06:30:00Z","2021-04-01T07:00:00Z",3.18,3.08,3.28,0.00,1800.00,0.47,0.00,0
"2021-04-01T07:00:00Z","2021-04-01T07:30:00Z",3.18,3.04,3.36,0.00,1800.00,0.47,0.00,0
"2021-04-01T07:30:00Z","2021-04-01T08:00:00Z",3.64,3.34,3.85,0.02,1800.00,0.47,0.00,0
"2021-04-01T08:00:00Z","2021-04-01T08:30:00Z",3.93,3.79,4.05,0.00,1800.00,0.47,0.00,0
"2021-04-01T08:30:00Z","2021-04-01T09:00:00Z",3.91,3.58,4.02,0.01,1800.00,0.47,0.00,0
"2021-04-01T09:00:00Z","2021-04-01T09:30:00Z",2.95,2.39,3.63,0.14,1800.00,0.48,0.01,0
"2021-04-01T09:30:00Z","2021-04-01T10:00:00Z",2.06,1.77,2.43,0.03,1800.00,0.48,0.00,0
"2021-04-01T10:00:00Z","2021-04-01T10:30:00Z",1.57,1.31,1.82,0.01,1800.00,0.48,0.00,0
"2021-04-01T10:30:00Z","2021-04-01T11:00:00Z",1.11,0.93,1.38,0.01,1800.00,0.48,0.00,0
"2021-04-01T11:00:00Z","2021-04-01T11:30:00Z",1.00,0.92,1.09,0.00,1800.00,0.48,0.00,0
"2021-04-01T11:30:00Z","2021-04-01T12:00:00Z",0.95,0.89,1.03,0.00,1800.00,0.48,0.00,0
"2021-04-01T12:00:00Z","2021-04-01T12:30:00Z",0.94,0.86,1.04,0.00,1800.00,0.48,0.00,0
