startDateTime,endDateTime,bioTempMean,bioTempMinimum,bioTempMaximum,bioTempVariance,bioTempNumPts,bioTempExpUncert,bioTempStdErMean,finalQF
"2022-10-01T00:00:00Z","2022-10-01T00:30:00Z",13.94,13.78,14.10,0.00,1800.00,0.56,0.00,0
"2022-10-01T00:30:00Z","2022-10-01T01:00:00Z",13.84,13.73,13.93,0.00,1800.00,0.56,0.00,0
"2022-10-01T01:00:00Z","2022-10-01T01:30:00Z",13.78,13.64,13.91,0.00,1800.00,0.56,0.00,0
"2022-10-01T01:30:00Z","2022-10-01T02:00:00Z",13.57,13.28,13.81,0.01,1800.00,0.56,0.00,0
"2022-10-01T02:00:00Z","2022-10-01T02:30:00Z",13.12,12.87,13.37,0.01,1800.00,0.56,0.00,0
"2022-10-01T02:30:00Z","2022-10-01T03:00:00Z",12.71,12.43,13.05,0.03,1800.00,0.56,0.00,0
"2022-10-01T03:00:00Z","2022-10-01T03:30:00Z",12.36,12.25,12.53,0.00,1800.00,0.56,0.00,0
"2022-10-01T03:30:00Z","2022-10-01T04:00:00Z",12.35,12.25,12.43,0.00,1800.00,0.56,0.00,0
"2022-10-01T04:00:00Z","2022-10-01T04:30:00Z",12.26,12.12,12.41,0.00,1800.00,0.56,0.00,0
"2022-10-01T04:30:00Z","2022-10-01T05:00:00Z",12.12,11.96,12.24,0.00,1800.00,0.56,0.00,0
"2022-10-01T05:00:00Z","2022-10-01T05:30:00Z",12.04,11.93,12.14,0.00,1800.00,0.56,0.00,0
"2022-10-01T05:30:00Z","2022-10-01T06:00:00Z",11.97,11.89,12.02,0.00,1800.00,0.56,0.00,0
"2022-10-01T06:00:00Z","2022-10-01T06:30:00Z",12.01,11.92,12.08,0.00,1800.00,0.56,0.00,0
"2022-10-01T06:30:00Z","2022-10-01T07:00:00Z",12.02,11.95,12.09,0.00,1800.00,0.56,0.00,0
"2022-10-01T07:00:00Z","2022-10-01T07:30:00Z",12.03,11.97,12.10,0.00,1800.00,0.56,0.00,0
"2022-10-01T07:30:00Z","2022-10-01T08:00:00Z",12.04,11.97,12.12,0.00,1800.00,0.56,0.00,0
