startDateTime,endDateTime,bioTempMean,bioTempMinimum,bioTempMaximum,bioTempVariance,bioTempNumPts,bioTempExpUncert,bioTempStdErMean,finalQF
"2025-03-01T00:00:00Z","2025-03-01T00:30:00Z",7.48,7.08,8.78,0.04,1800.00,0.62,0.00,0
"2025-03-01T00:30:00Z","2025-03-01T01:00:00Z",7.24,6.81,8.47,0.05,1800.00,0.62,0.01,0
"2025-03-01T01:00:00Z","2025-03-01T01:30:00Z",7.94,6.83,9.47,0.30,1800.00,0.62,0.01,0
"2025-03-01T01:30:00Z","2025-03-01T02:00:00Z",8.29,7.43,10.02,0.26,1800.00,0.62,0.01,0
"2025-03-01T02:00:00Z","2025-03-01T02:30:00Z",7.75,7.24,9.16,0.08,1800.00,0.62,0.01,0
"2025-03-01T02:30:00Z","2025-03-01T03:00:00Z",8.34,7.24,10.34,0.53,1800.00,0.62,0.02,0
"2025-03-01T03:00:00Z","2025-03-01T03:30:00Z",9.11,7.83,10.30,0.32,1800.00,0.62,0.01,0
"2025-03-01T03:30:00Z","2025-03-01T04:00:00Z",8.30,7.67,9.49,0.15,1800.00,0.62,0.01,0
"2025-03-01T04:00:00Z","2025-03-01T04:30:00Z",8.29,7.46,9.71,0.27,1800.00,0.62,0.01,0
"2025-03-01T04:30:00Z","2025-03-01T05:00:00Z",7.93,7.01,9.22,0.20,1800.00,0.62,0.01,0
"2025-03-01T05:00:00Z","2025-03-01T05:30:00Z",8.25,7.10,10.27,0.34,1800.00,0.62,0.01,0
"2025-03-01T05:30:00Z","2025-03-01T06:00:00Z",8.49,7.10,10.43,0.38,1800.00,0.62,0.01,0
"2025-03-01T06:00:00Z","2025-03-01T06:30:00Z",9.40,8.11,10.75,0.33,1800.00,0.62,0.01,0
"2025-03-01T06:30:00Z","2025-03-01T07:00:00Z",9.76,8.67,10.83,0.16,1800.00,0.62,0.01,0
"2025-03-01T07:00:00Z","2025-03-01T07:30:00Z",9.53,8.27,10.67,0.25,1800.00,0.62,0.01,0
"2025-03-01T07:30:00Z","2025-03-01T08:00:00Z",9.53,8.60,10.80,0.26,1800.00,0.62,0.01,0
"2025-03-01T08:00:00Z","2025-03-01T08:30:00Z",9.96,9.03,10.93,0.21,1800.00,0.62,0.01,0
"2025-03-01T08:30:00Z","2025-03-01T09:00:00Z",10.03,9.06,11.30,0.21,1800.00,0.62,0.01,0
"2025-03-01T09:00:00Z","2025-03-01T09:30:00Z",9.64,8.48,10.61,0.16,1800.00,0.62,0.01,0
"2025-03-01T09:30:00Z","2025-03-01T10:00:00Z",9.34,8.19,10.34,0.22,1800.00,0.62,0.01,0
"2025-03-01T10:00:00Z","2025-03-01T10:30:00Z",8.99,8.32,9.91,0.13,1800.00,0.62,0.01,0
"2025-03-01T10:30:00Z","2025-03-01T11:00:00Z",8.09,7.32,9.00,0.16,1800.00,0.62,0.01,0
"2025-03-01T11:00:00Z","2025-03-01T11:30:00Z",7.48,6.67,8.95,0.19,1800.00,0.62,0.01,0
"2025-03-01T11:30:00Z","2025-03-01T12:00:00Z",6.74,6.22,8.41,0.14,1800.00,0.62,0.01,0
"2025-03-01T12:00:00Z","2025-03-01T12:30:00Z",6.20,5.93,6.62,0.02,1800.00,0.62,0.00,0
"2025-03-01T12:30:00Z","2025-03-01T13:00:00Z",7.23,6.23,8.69,0.30,1800.00,0.62,0.01,0
"2025-03-01T13:00:00Z","2025-03-01T13:30:00Z",8.44,7.56,9.46,0.22,1800.00,0.62,0.01,0
"2025-03-01T13:30:00Z","2025-03-01T14:00:00Z",10.58,8.99,13.26,1.94,1800.00,0.62,0.03,0
"2025-03-01T14:00:00Z","2025-03-01T14:30:00Z",14.46,11.38,17.85,2.86,1800.00,0.62,0.04,0
"2025-03-01T14:30:00Z","2025-03-01T15:00:00Z",18.32,15.90,21.49,2.28,1800.00,0.62,0.04,0
"2025-03-01T15:00:00Z","2025-03-01T15:30:00Z",23.23,15.64,30.25,16.72,1800.00,0.65,0.10,0
"2025-03-01T15:30:00Z","2025-03-01T16:00:00Z",23.92,17.87,29.73,6.94,1800.00,0.63,0.06,0
"2025-03-01T16:00:00Z","2025-03-01T16:30:00Z",21.70,17.54,26.86,4.24,1800.00,0.63,0.05,0
"2025-03-01T16:30:00Z","2025-03-01T17:00:00Z",21.05,17.60,25.10,2.67,1800.00,0.62,0.04,0
"2025-03-01T17:00:00Z","2025-03-01T17:30:00Z",28.03,17.97,34.47,14.67,1800.00,0.65,0.09,0
"2025-03-01T17:30:00Z","2025-03-01T18:00:00Z",23.56,16.35,32.74,14.41,1800.00,0.65,0.09,0
"2025-03-01T18:00:00Z","2025-03-01T18:30:00Z",25.74,21.42,32.28,3.90,1800.00,0.63,0.05,0
"2025-03-01T18:30:00Z","2025-03-01T19:00:00Z",20.04,17.09,27.11,4.72,1800.00,0.63,0.05,0
"2025-03-01T19:00:00Z","2025-03-01T19:30:00Z",17.02,15.10,21.94,1.55,1800.00,0.62,0.03,0
"2025-03-01T19:30:00Z","2025-03-01T20:00:00Z",25.09,20.04,30.11,4.10,1800.00,0.63,0.05,0
"2025-03-01T20:00:00Z","2025-03-01T20:30:00Z",20.69,16.36,26.16,8.81,1800.00,0.64,0.07,0
"2025-03-01T20:30:00Z","2025-03-01T21:00:00Z",18.92,14.45,22.94,2.83,1800.00,0.62,0.04,0
"2025-03-01T21:00:00Z","2025-03-01T21:30:00Z",15.67,13.72,19.20,1.57,1800.00,0.62,0.03,0
"2025-03-01T21:30:00Z","2025-03-01T22:00:00Z",13.89,12.09,15.10,0.74,1800.00,0.62,0.02,0
"2025-03-01T22:00:00Z","2025-03-01T22:30:00Z",11.64,10.75,12.61,0.22,1800.00,0.62,0.01,0
"2025-03-01T22:30:00Z","2025-03-01T23:00:00Z",9.43,7.82,10.88,0.65,1800.00,0.62,0.02,0
"2025-03-01T23:00:00Z","2025-03-01T23:30:00Z",7.12,6.37,7.93,0.16,1800.00,0.62,0.01,0
"2025-03-01T23:30:00Z","2025-03-02T00:00:00Z",6.00,4.80,6.96,0.22,1800.00,0.62,0.01,0
"2025-03-02T00:00:00Z","2025-03-02T00:30:00Z",4.74,4.14,5.36,0.08,1800.00,0.62,0.01,0
"2025-03-02T00:30:00Z","2025-03-02T01:00:00Z",4.34,3.68,5.35,0.23,1800.00,0.62,0.01,0
"2025-03-02T01:00:00Z","2025-03-02T01:30:00Z",4.01,3.45,4.55,0.06,1800.00,0.62,0.01,0
"2025-03-02T01:30:00Z","2025-03-02T02:00:00Z",4.34,3.78,4.87,0.07,1800.00,0.62,0.01,0
"2025-03-02T02:00:00Z","2025-03-02T02:30:00Z",4.69,4.48,4.95,0.01,1800.00,0.62,0.00,0
"2025-03-02T02:30:00Z","2025-03-02T03:00:00Z",4.75,4.48,4.94,0.01,1800.00,0.62,0.00,0
"2025-03-02T03:00:00Z","2025-03-02T03:30:00Z",4.25,3.88,4.61,0.05,1800.00,0.62,0.01,0
"2025-03-02T03:30:00Z","2025-03-02T04:00:00Z",3.73,3.05,4.11,0.08,1800.00,0.62,0.01,0
"2025-03-02T04:00:00Z","2025-03-02T04:30:00Z",2.00,1.08,3.12,0.38,1800.00,0.62,0.01,0
"2025-03-02T04:30:00Z","2025-03-02T05:00:00Z",0.92,0.47,1.68,0.07,1800.00,0.62,0.01,0
"2025-03-02T05:00:00Z","2025-03-02T05:30:00Z",0.55,-0.01,1.12,0.08,1800.00,0.62,0.01,0
"2025-03-02T05:30:00Z","2025-03-02T06:00:00Z",1.09,0.17,1.59,0.15,1800.00,0.62,0.01,0
"2025-03-02T06:00:00Z","2025-03-02T06:30:00Z",-0.50,-1.38,0.31,0.14,1800.00,0.63,0.01,0
"2025-03-02T06:30:00Z","2025-03-02T07:00:00Z",-1.19,-1.96,-0.64,0.11,1800.00,0.63,0.01,0
"2025-03-02T07:00:00Z","2025-03-02T07:30:00Z",-1.74,-2.23,-1.25,0.07,1800.00,0.63,0.01,0
"2025-03-02T07:30:00Z","2025-03-02T08:00:00Z",-2.19,-2.75,-1.47,0.13,1800.00,0.63,0.01,0
"2025-03-02T08:00:00Z","2025-03-02T08:30:00Z",-2.81,-3.18,-2.39,0.04,1800.00,0.63,0.00,0
"2025-03-02T08:30:00Z","2025-03-02T09:00:00Z",-3.05,-3.40,-2.68,0.03,1800.00,0.63,0.00,0
"2025-03-02T09:00:00Z","2025-03-02T09:30:00Z",-3.53,-3.85,-3.10,0.03,1800.00,0.63,0.00,0
"2025-03-02T09:30:00Z","2025-03-02T10:00:00Z",-3.81,-4.12,-3.58,0.02,1800.00,0.63,0.00,0
"2025-03-02T10:00:00Z","2025-03-02T10:30:00Z",-4.01,-4.34,-3.62,0.02,1800.00,0.63,0.00,0
"2025-03-02T10:30:00Z","2025-03-02T11:00:00Z",-4.22,-4.51,-3.88,0.02,1800.00,0.63,0.00,0
"2025-03-02T11:00:00Z","2025-03-02T11:30:00Z",-4.38,-4.60,-4.13,0.01,1800.00,0.62,0.00,0
"2025-03-02T11:30:00Z","2025-03-02T12:00:00Z",-4.42,-4.56,-4.29,0.00,1800.00,0.62,0.00,0
"2025-03-02T12:00:00Z","2025-03-02T12:30:00Z",-4.33,-4.67,-3.99,0.03,1800.00,0.62,0.00,0
"2025-03-02T12:30:00Z","2025-03-02T13:00:00Z",-3.42,-4.21,-2.61,0.30,1800.00,0.62,0.01,0
"2025-03-02T13:00:00Z","2025-03-02T13:30:00Z",-2.39,-2.75,-1.71,0.09,1800.00,0.62,0.01,0
"2025-03-02T13:30:00Z","2025-03-02T14:00:00Z",-0.65,-1.75,1.75,1.22,1800.00,0.62,0.03,0
"2025-03-02T14:00:00Z","2025-03-02T14:30:00Z",3.92,0.16,8.98,6.77,1800.00,0.64,0.06,0
"2025-03-02T14:30:00Z","2025-03-02T15:00:00Z",8.11,5.08,11.32,3.47,1800.00,0.63,0.04,0
"2025-03-02T15:00:00Z","2025-03-02T15:30:00Z",14.30,4.49,21.75,31.16,1800.00,0.69,0.13,0
"2025-03-02T15:30:00Z","2025-03-02T16:00:00Z",16.52,8.69,22.22,11.18,1800.00,0.65,0.08,0
"2025-03-02T16:00:00Z","2025-03-02T16:30:00Z",13.96,8.90,16.33,2.64,1800.00,0.63,0.04,0
"2025-03-02T16:30:00Z","2025-03-02T17:00:00Z",13.65,9.11,16.68,2.48,1800.00,0.63,0.04,0
"2025-03-02T17:00:00Z","2025-03-02T17:30:00Z",21.06,9.26,27.13,17.83,1800.00,0.66,0.10,0
"2025-03-02T17:30:00Z","2025-03-02T18:00:00Z",15.55,9.90,21.95,10.75,1800.00,0.64,0.08,0
"2025-03-02T18:00:00Z","2025-03-02T18:30:00Z",18.98,13.17,24.37,7.96,1800.00,0.64,0.07,0
"2025-03-02T18:30:00Z","2025-03-02T19:00:00Z",12.81,8.95,18.86,5.83,1800.00,0.63,0.06,0
"2025-03-02T19:00:00Z","2025-03-02T19:30:00Z",11.01,8.95,18.00,5.27,1800.00,0.63,0.05,0
"2025-03-02T19:30:00Z","2025-03-02T20:00:00Z",22.88,17.58,25.88,4.05,1800.00,0.63,0.05,0
"2025-03-02T20:00:00Z","2025-03-02T20:30:00Z",20.14,14.83,24.31,6.78,1800.00,0.63,0.06,0
"2025-03-02T20:30:00Z","2025-03-02T21:00:00Z",15.76,12.94,18.48,1.59,1800.00,0.62,0.03,0
"2025-03-02T21:00:00Z","2025-03-02T21:30:00Z",10.63,8.01,15.86,3.85,1800.00,0.63,0.05,0
"2025-03-02T21:30:00Z","2025-03-02T22:00:00Z",7.67,6.88,8.85,0.20,1800.00,0.62,0.01,0
"2025-03-02T22:00:00Z","2025-03-02T22:30:00Z",5.99,4.84,7.08,0.45,1800.00,0.62,0.02,0
"2025-03-02T22:30:00Z","2025-03-02T23:00:00Z",3.97,3.30,4.93,0.21,1800.00,0.62,0.01,0
"2025-03-02T23:00:00Z","2025-03-02T23:30:00Z",2.51,1.82,3.44,0.17,1800.00,0.62,0.01,0
"2025-03-02T23:30:00Z","2025-03-03T00:00:00Z",1.55,0.97,2.23,0.08,1800.00,0.62,0.01,0
"2025-03-03T00:00:00Z","2025-03-03T00:30:00Z",0.92,0.61,1.19,0.02,506.00,0.62,0.01,1
"2025-03-03T00:30:00Z","2025-03-03T01:00:00Z",0.06,-0.38,0.47,0.06,1672.00,0.62,0.01,0
"2025-03-03T01:00:00Z","2025-03-03T01:30:00Z",-0.42,-0.92,-0.09,0.03,1800.00,0.62,0.00,0
"2025-03-03T01:30:00Z","2025-03-03T02:00:00Z",-0.94,-1.19,-0.68,0.01,1800.00,0.62,0.00,0
"2025-03-03T02:00:00Z","2025-03-03T02:30:00Z",-1.15,-1.32,-0.94,0.00,1800.00,0.62,0.00,0
"2025-03-03T02:30:00Z","2025-03-03T03:00:00Z",-1.44,-1.58,-1.12,0.01,1800.00,0.62,0.00,0
"2025-03-03T03:00:00Z","2025-03-03T03:30:00Z",-1.65,-1.87,-1.39,0.01,1800.00,0.62,0.00,0
"2025-03-03T03:30:00Z","2025-03-03T04:00:00Z",-1.83,-2.00,-1.61,0.01,1800.00,0.62,0.00,0
"2025-03-03T04:00:00Z","2025-03-03T04:30:00Z",-1.93,-2.16,-1.65,0.01,1800.00,0.62,0.00,0
"2025-03-03T04:30:00Z","2025-03-03T05:00:00Z",-2.09,-2.35,-1.82,0.01,1800.00,0.62,0.00,0
"2025-03-03T05:00:00Z","2025-03-03T05:30:00Z",-2.31,-2.55,-2.07,0.01,1800.00,0.62,0.00,0
"2025-03-03T05:30:00Z","2025-03-03T06:00:00Z",-2.54,-2.84,-2.20,0.02,1800.00,0.62,0.00,0
"2025-03-03T06:00:00Z","2025-03-03T06:30:00Z",-2.66,-2.84,-2.42,0.00,1800.00,0.62,0.00,0
"2025-03-03T06:30:00Z","2025-03-03T07:00:00Z",-2.85,-3.08,-2.57,0.01,1800.00,0.62,0.00,0
"2025-03-03T07:00:00Z","2025-03-03T07:30:00Z",-2.98,-3.19,-2.78,0.01,1800.00,0.62,0.00,0
"2025-03-03T07:30:00Z","2025-03-03T08:00:00Z",-3.03,-3.29,-2.77,0.01,1800.00,0.62,0.00,0
"2025-03-03T08:00:00Z","2025-03-03T08:30:00Z",-3.06,-3.26,-2.82,0.01,1800.00,0.62,0.00,0
"2025-03-03T08:30:00Z","2025-03-03T09:00:00Z",-3.17,-3.35,-2.97,0.00,1800.00,0.62,0.00,0
"2025-03-03T09:00:00Z","2025-03-03T09:30:00Z",-3.29,-3.41,-3.15,0.00,1800.00,0.62,0.00,0
"2025-03-03T09:30:00Z","2025-03-03T10:00:00Z",-3.25,-3.38,-3.10,0.00,1800.00,0.62,0.00,0
"2025-03-03T10:00:00Z","2025-03-03T10:30:00Z",-3.28,-3.45,-3.11,0.00,1800.00,0.62,0.00,0
"2025-03-03T10:30:00Z","2025-03-03T11:00:00Z",-3.40,-3.68,-3.25,0.01,1800.00,0.62,0.00,0
"2025-03-03T11:00:00Z","2025-03-03T11:30:00Z",-3.29,-3.65,-3.04,0.01,1800.00,0.62,0.00,0
"2025-03-03T11:30:00Z","2025-03-03T12:00:00Z",-3.26,-3.42,-3.05,0.00,1800.00,0.62,0.00,0
"2025-03-03T12:00:00Z","2025-03-03T12:30:00Z",-2.96,-3.27,-2.66,0.03,1800.00,0.62,0.00,0
"2025-03-03T12:30:00Z","2025-03-03T13:00:00Z",-2.42,-2.74,-2.11,0.03,1800.00,0.62,0.00,0
"2025-03-03T13:00:00Z","2025-03-03T13:30:00Z",-1.45,-2.18,-0.65,0.22,1800.00,0.62,0.01,0
"2025-03-03T13:30:00Z","2025-03-03T14:00:00Z",1.80,-0.66,6.28,5.15,1800.00,0.63,0.05,0
"2025-03-03T14:00:00Z","2025-03-03T14:30:00Z",8.44,4.02,14.26,9.80,1800.00,0.64,0.07,0
"2025-03-03T14:30:00Z","2025-03-03T15:00:00Z",13.71,10.83,18.65,3.55,1800.00,0.63,0.04,0
"2025-03-03T15:00:00Z","2025-03-03T15:30:00Z",19.02,9.54,26.37,25.14,1800.00,0.67,0.12,0
"2025-03-03T15:30:00Z","2025-03-03T16:00:00Z",21.15,13.96,25.82,8.14,1800.00,0.64,0.07,0
"2025-03-03T16:00:00Z","2025-03-03T16:30:00Z",18.22,13.60,20.88,2.41,1800.00,0.62,0.04,0
"2025-03-03T16:30:00Z","2025-03-03T17:00:00Z",18.86,14.42,22.67,2.78,1800.00,0.62,0.04,0
"2025-03-03T17:00:00Z","2025-03-03T17:30:00Z",25.67,14.45,30.49,13.51,1800.00,0.65,0.09,0
"2025-03-03T17:30:00Z","2025-03-03T18:00:00Z",19.74,14.60,25.20,5.02,1800.00,0.63,0.05,0
"2025-03-03T18:00:00Z","2025-03-03T18:30:00Z",23.10,18.09,29.98,9.22,1800.00,0.64,0.07,0
"2025-03-03T18:30:00Z","2025-03-03T19:00:00Z",17.56,14.14,22.89,4.98,1800.00,0.63,0.05,0
"2025-03-03T19:00:00Z","2025-03-03T19:30:00Z",16.45,13.68,24.52,8.36,1800.00,0.63,0.07,0
"2025-03-03T19:30:00Z","2025-03-03T20:00:00Z",27.87,23.67,30.75,3.08,1800.00,0.63,0.04,0
"2025-03-03T20:00:00Z","2025-03-03T20:30:00Z",24.94,20.42,29.04,5.51,1800.00,0.63,0.06,0
"2025-03-03T20:30:00Z","2025-03-03T21:00:00Z",20.20,17.66,21.86,0.63,1800.00,0.62,0.02,0
"2025-03-03T21:00:00Z","2025-03-03T21:30:00Z",15.83,13.66,20.25,3.18,1800.00,0.63,0.04,0
"2025-03-03T21:30:00Z","2025-03-03T22:00:00Z",12.81,11.89,14.07,0.33,1800.00,0.62,0.01,0
"2025-03-03T22:00:00Z","2025-03-03T22:30:00Z",10.79,9.60,11.92,0.40,1800.00,0.62,0.01,0
"2025-03-03T22:30:00Z","2025-03-03T23:00:00Z",8.62,7.71,9.64,0.30,1800.00,0.62,0.01,0
"2025-03-03T23:00:00Z","2025-03-03T23:30:00Z",7.08,6.26,7.82,0.21,1800.00,0.62,0.01,0
"2025-03-03T23:30:00Z","2025-03-04T00:00:00Z",5.76,5.23,6.43,0.12,1800.00,0.62,0.01,0
"2025-03-04T00:00:00Z","2025-03-04T00:30:00Z",4.98,4.62,5.45,0.04,1800.00,0.62,0.00,0
"2025-03-04T00:30:00Z","2025-03-04T01:00:00Z",4.27,3.85,4.72,0.06,1800.00,0.62,0.01,0
"2025-03-04T01:00:00Z","2025-03-04T01:30:00Z",3.73,3.43,4.09,0.02,1800.00,0.62,0.00,0
"2025-03-04T01:30:00Z","2025-03-04T02:00:00Z",3.41,3.16,3.63,0.01,1800.00,0.62,0.00,0
"2025-03-04T02:00:00Z","2025-03-04T02:30:00Z",3.08,2.82,3.39,0.02,1800.00,0.62,0.00,0
"2025-03-04T02:30:00Z","2025-03-04T03:00:00Z",2.84,2.60,3.24,0.02,1800.00,0.62,0.00,0
"2025-03-04T03:00:00Z","2025-03-04T03:30:00Z",2.57,2.28,2.88,0.01,1800.00,0.62,0.00,0
"2025-03-04T03:30:00Z","2025-03-04T04:00:00Z",2.43,2.26,2.58,0.00,1800.00,0.62,0.00,0
"2025-03-04T04:00:00Z","2025-03-04T04:30:00Z",2.35,2.19,2.62,0.01,1800.00,0.62,0.00,0
"2025-03-04T04:30:00Z","2025-03-04T05:00:00Z",2.12,1.90,2.39,0.01,1800.00,0.62,0.00,0
"2025-03-04T05:00:00Z","2025-03-04T05:30:00Z",1.99,1.83,2.16,0.00,1800.00,0.62,0.00,0
"2025-03-04T05:30:00Z","2025-03-04T06:00:00Z",1.99,1.77,2.23,0.01,1800.00,0.62,0.00,0
"2025-03-04T06:00:00Z","2025-03-04T06:30:00Z",1.96,1.81,2.14,0.00,1800.00,0.62,0.00,0
"2025-03-04T06:30:00Z","2025-03-04T07:00:00Z",2.02,1.82,2.31,0.01,1800.00,0.62,0.00,0
"2025-03-04T07:00:00Z","2025-03-04T07:30:00Z",2.17,1.81,2.42,0.03,1800.00,0.62,0.00,0
"2025-03-04T07:30:00Z","2025-03-04T08:00:00Z",1.86,1.52,2.23,0.03,1800.00,0.62,0.00,0
"2025-03-04T08:00:00Z","2025-03-04T08:30:00Z",1.85,1.47,2.64,0.14,1800.00,0.62,0.01,0
"2025-03-04T08:30:00Z","2025-03-04T09:00:00Z",2.74,2.47,2.93,0.01,1800.00,0.62,0.00,0
"2025-03-04T09:00:00Z","2025-03-04T09:30:00Z",3.18,2.59,3.50,0.04,1800.00,0.62,0.00,0
"2025-03-04T09:30:00Z","2025-03-04T10:00:00Z",3.08,2.78,3.29,0.02,1800.00,0.62,0.00,0
